A_NAS_ID,User_ID,IP_Address,Action,Dated,Browser_Used,NASReport_ID
3352,9,59.100.129.30,Approved the summary report.,2022-01-20 15:06:02.000,Chrome,53
3353,9,59.100.129.30,Approved report 01. Credit Limit Report.,2022-01-20 15:06:14.000,Chrome,51
3354,9,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-01-20 15:06:19.000,Chrome,51
3355,9,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-01-20 15:06:28.000,Chrome,51
3356,9,59.100.129.30,Approved report 04. No Show Rooms.,2022-01-20 15:18:32.000,Chrome,51
3357,9,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-01-20 15:18:33.000,Chrome,51
3358,9,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-01-20 15:18:47.000,Chrome,51
3359,9,59.100.129.30,Approved report 07. Rate Check Report.,2022-01-20 15:18:53.000,Chrome,51
3360,9,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-01-20 15:18:55.000,Chrome,51
3361,9,59.100.129.30,Approved report 08.1. NA16.,2022-01-20 15:18:59.000,Chrome,51
3362,9,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-01-20 15:19:03.000,Chrome,51
3363,9,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-01-20 15:19:05.000,Chrome,51
3364,9,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-01-20 15:19:08.000,Chrome,51
3365,9,59.100.129.30,Approved report 12. DM Float Log.,2022-01-20 15:19:12.000,Chrome,51
3366,9,59.100.129.30,Approved report 13. DMR.,2022-01-20 15:19:19.000,Chrome,51
3367,9,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-01-20 15:19:22.000,Chrome,51
3368,9,59.100.129.30,Approved report 15. Checklists.,2022-01-20 15:19:24.000,Chrome,51
3369,9,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-01-20 15:19:48.000,Chrome,51
3370,9,59.100.129.30,Approved the summary report.,2022-01-20 15:20:40.000,Chrome,51
3371,9,59.100.129.30,Approved report 01. Credit Limit Report.,2022-01-20 15:24:12.000,Chrome,56
3372,9,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-01-20 15:24:30.000,Chrome,56
3373,9,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-01-20 15:25:14.000,Chrome,56
3374,9,59.100.129.30,Approved report 04. No Show Rooms.,2022-01-20 15:25:15.000,Chrome,56
3375,9,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-01-20 15:25:18.000,Chrome,56
3376,9,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-01-20 15:25:21.000,Chrome,56
3377,9,59.100.129.30,Approved report 07. Rate Check Report.,2022-01-20 15:25:51.000,Chrome,56
3378,9,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-01-20 15:26:12.000,Chrome,56
3379,9,59.100.129.30,Approved report 08.1. NA16.,2022-01-20 15:26:14.000,Chrome,56
3380,9,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-01-20 15:26:19.000,Chrome,56
3381,9,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-01-20 15:26:21.000,Chrome,56
3382,9,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-01-20 15:26:24.000,Chrome,56
3383,24,59.100.129.30,Approved report 01. Credit Limit Report.,2022-01-20 15:26:25.000,Chrome,45
3384,9,59.100.129.30,Approved report 12. DM Float Log.,2022-01-20 15:26:28.000,Chrome,56
3385,24,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-01-20 15:26:28.000,Chrome,45
3386,24,59.100.129.30,Approved report 01. Credit Limit Report.,2022-01-20 15:26:29.000,Chrome,45
3387,24,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-01-20 15:26:31.000,Chrome,45
3388,9,59.100.129.30,Approved report 13. DMR.,2022-01-20 15:26:31.000,Chrome,56
3389,24,59.100.129.30,Approved report 04. No Show Rooms.,2022-01-20 15:26:33.000,Chrome,45
3390,9,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-01-20 15:26:36.000,Chrome,56
3391,24,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-01-20 15:26:37.000,Chrome,45
3392,24,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-01-20 15:26:37.000,Chrome,45
3393,24,59.100.129.30,Approved report 07. Rate Check Report.,2022-01-20 15:26:39.000,Chrome,45
3394,24,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-01-20 15:26:40.000,Chrome,45
3395,24,59.100.129.30,Approved report 08.1. NA16.,2022-01-20 15:26:41.000,Chrome,45
3396,24,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-01-20 15:26:42.000,Chrome,45
3397,24,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-01-20 15:26:44.000,Chrome,45
3398,24,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-01-20 15:26:45.000,Chrome,45
3399,24,59.100.129.30,Approved report 12. DM Float Log.,2022-01-20 15:26:45.000,Chrome,45
3400,24,59.100.129.30,Approved report 13. DMR.,2022-01-20 15:26:47.000,Chrome,45
3401,24,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-01-20 15:26:48.000,Chrome,45
3402,24,59.100.129.30,Approved report 15. Checklists.,2022-01-20 15:26:49.000,Chrome,45
3403,24,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-01-20 15:26:50.000,Chrome,45
3404,24,59.100.129.30,Approved the summary report.,2022-01-20 15:26:52.000,Chrome,45
3405,24,59.100.129.30,Approved report 01. Credit Limit Report.,2022-01-20 15:27:00.000,Chrome,47
3406,9,59.100.129.30,Approved report 15. Checklists.,2022-01-20 15:27:00.000,Chrome,56
3407,24,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-01-20 15:27:01.000,Chrome,47
3408,24,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-01-20 15:27:02.000,Chrome,47
3409,24,59.100.129.30,Approved report 04. No Show Rooms.,2022-01-20 15:27:03.000,Chrome,47
3410,24,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-01-20 15:27:04.000,Chrome,47
3411,24,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-01-20 15:27:05.000,Chrome,47
3412,24,59.100.129.30,Approved report 07. Rate Check Report.,2022-01-20 15:27:06.000,Chrome,47
3413,24,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-01-20 15:27:07.000,Chrome,47
3414,24,59.100.129.30,Approved report 08.1. NA16.,2022-01-20 15:27:08.000,Chrome,47
3415,24,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-01-20 15:27:09.000,Chrome,47
3416,24,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-01-20 15:27:10.000,Chrome,47
3417,24,59.100.129.30,Approved report 12. DM Float Log.,2022-01-20 15:27:11.000,Chrome,47
3418,24,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-01-20 15:27:12.000,Chrome,47
3419,24,59.100.129.30,Approved report 13. DMR.,2022-01-20 15:27:12.000,Chrome,47
3420,24,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-01-20 15:27:13.000,Chrome,47
3421,24,59.100.129.30,Approved report 15. Checklists.,2022-01-20 15:27:13.000,Chrome,47
3422,24,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-01-20 15:27:14.000,Chrome,47
3423,24,59.100.129.30,Approved the summary report.,2022-01-20 15:27:16.000,Chrome,47
3424,9,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-01-20 15:27:20.000,Chrome,56
3425,9,59.100.129.30,Approved the summary report.,2022-01-20 15:27:23.000,Chrome,56
3426,24,59.100.129.30,Approved report 01. Credit Limit Report.,2022-01-20 15:27:28.000,Chrome,49
3427,24,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-01-20 15:27:29.000,Chrome,49
3428,24,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-01-20 15:27:30.000,Chrome,49
3429,24,59.100.129.30,Approved report 04. No Show Rooms.,2022-01-20 15:27:30.000,Chrome,49
3430,24,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-01-20 15:27:31.000,Chrome,49
3431,24,59.100.129.30,Approved report 07. Rate Check Report.,2022-01-20 15:27:33.000,Chrome,49
3432,24,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-01-20 15:27:34.000,Chrome,49
3433,24,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-01-20 15:27:36.000,Chrome,49
3434,24,59.100.129.30,Approved report 08.1. NA16.,2022-01-20 15:27:36.000,Chrome,49
3435,24,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-01-20 15:27:38.000,Chrome,49
3436,24,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-01-20 15:27:38.000,Chrome,49
3437,24,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-01-20 15:27:39.000,Chrome,49
3438,24,59.100.129.30,Approved report 12. DM Float Log.,2022-01-20 15:27:40.000,Chrome,49
3439,24,59.100.129.30,Approved report 13. DMR.,2022-01-20 15:27:41.000,Chrome,49
3440,24,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-01-20 15:27:42.000,Chrome,49
3441,24,59.100.129.30,Approved report 15. Checklists.,2022-01-20 15:27:46.000,Chrome,49
3442,24,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-01-20 15:27:46.000,Chrome,49
3443,24,59.100.129.30,Disapproved report 16. Loyalty Points Audit.,2022-01-20 15:27:55.000,Chrome,49
3444,24,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-01-20 15:27:58.000,Chrome,49
3445,24,59.100.129.30,Commented `OK` in Report 16. Loyalty Points Audit.,2022-01-20 15:28:13.000,Chrome,49
3446,24,59.100.129.30,Approved the summary report.,2022-01-20 15:28:15.000,Chrome,49
3447,24,59.100.129.30,Approved report 01. Credit Limit Report.,2022-01-20 15:28:20.000,Chrome,51
3448,24,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-01-20 15:28:21.000,Chrome,51
3449,24,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-01-20 15:28:22.000,Chrome,51
3450,24,59.100.129.30,Approved report 04. No Show Rooms.,2022-01-20 15:28:23.000,Chrome,51
3451,24,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-01-20 15:28:24.000,Chrome,51
3452,24,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-01-20 15:28:26.000,Chrome,51
3453,24,59.100.129.30,Approved report 07. Rate Check Report.,2022-01-20 15:28:27.000,Chrome,51
3454,24,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-01-20 15:28:28.000,Chrome,51
3455,24,59.100.129.30,Approved report 08.1. NA16.,2022-01-20 15:28:29.000,Chrome,51
3456,24,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-01-20 15:28:31.000,Chrome,51
3457,24,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-01-20 15:28:32.000,Chrome,51
3458,24,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-01-20 15:28:33.000,Chrome,51
3459,24,59.100.129.30,Approved report 12. DM Float Log.,2022-01-20 15:28:35.000,Chrome,51
3460,24,59.100.129.30,Approved report 13. DMR.,2022-01-20 15:28:36.000,Chrome,51
3461,24,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-01-20 15:28:39.000,Chrome,51
3462,24,59.100.129.30,Approved report 15. Checklists.,2022-01-20 15:28:39.000,Chrome,51
3463,24,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-01-20 15:28:40.000,Chrome,51
3464,24,59.100.129.30,Commented `OK` in Report 16. Loyalty Points Audit.,2022-01-20 15:29:13.000,Chrome,51
3465,24,59.100.129.30,Approved the summary report.,2022-01-20 15:29:14.000,Chrome,51
3466,24,59.100.129.30,Approved report 01. Credit Limit Report.,2022-01-20 15:29:23.000,Chrome,53
3467,24,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-01-20 15:29:24.000,Chrome,53
3468,24,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-01-20 15:29:25.000,Chrome,53
3469,24,59.100.129.30,Approved report 04. No Show Rooms.,2022-01-20 15:29:25.000,Chrome,53
3470,24,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-01-20 15:29:26.000,Chrome,53
3471,24,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-01-20 15:29:27.000,Chrome,53
3472,24,59.100.129.30,Approved report 07. Rate Check Report.,2022-01-20 15:29:29.000,Chrome,53
3473,24,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-01-20 15:29:29.000,Chrome,53
3474,24,59.100.129.30,Approved report 08.1. NA16.,2022-01-20 15:29:30.000,Chrome,53
3475,24,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-01-20 15:29:31.000,Chrome,53
3476,24,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-01-20 15:29:32.000,Chrome,53
3477,24,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-01-20 15:29:33.000,Chrome,53
3478,24,59.100.129.30,Approved report 12. DM Float Log.,2022-01-20 15:29:35.000,Chrome,53
3479,24,59.100.129.30,Approved report 13. DMR.,2022-01-20 15:29:35.000,Chrome,53
3480,24,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-01-20 15:29:38.000,Chrome,53
3481,24,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-01-20 15:29:38.000,Chrome,53
3482,24,59.100.129.30,Approved report 15. Checklists.,2022-01-20 15:29:39.000,Chrome,53
3483,24,59.100.129.30,Approved the summary report.,2022-01-20 15:30:30.000,Chrome,53
3484,9,59.100.129.30,Approved report 01. Credit Limit Report.,2022-01-20 15:45:52.000,Chrome,58
3485,9,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-01-20 18:21:01.000,Chrome,58
3486,9,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-01-20 18:26:55.000,Chrome,58
3487,9,59.100.129.30,Approved report 04. No Show Rooms.,2022-01-20 18:26:57.000,Chrome,58
3488,9,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-01-20 18:26:59.000,Chrome,58
3489,9,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-01-20 18:29:16.000,Chrome,58
3490,9,59.100.129.30,Approved report 07. Rate Check Report.,2022-01-20 18:29:21.000,Chrome,58
3491,9,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-01-20 18:29:23.000,Chrome,58
3492,9,59.100.129.30,Approved report 08.1. NA16.,2022-01-20 18:29:26.000,Chrome,58
3493,9,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-01-20 18:29:30.000,Chrome,58
3494,9,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-01-20 18:30:22.000,Chrome,58
3495,9,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-01-20 18:30:25.000,Chrome,58
3496,9,59.100.129.30,Approved report 12. DM Float Log.,2022-01-20 18:30:50.000,Chrome,58
3497,9,59.100.129.30,Approved report 13. DMR.,2022-01-20 18:30:52.000,Chrome,58
3498,9,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-01-20 18:30:54.000,Chrome,58
3499,9,59.100.129.30,Approved report 15. Checklists.,2022-01-20 18:30:55.000,Chrome,58
3500,9,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-01-20 18:31:20.000,Chrome,58
3501,9,59.100.129.30,Approved the summary report.,2022-01-20 18:45:57.000,Chrome,58
3502,9,59.100.129.30,Approved report 01. Credit Limit Report.,2022-01-20 18:54:16.000,Chrome,60
3503,9,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-01-20 18:55:00.000,Chrome,60
3504,9,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-01-20 18:56:11.000,Chrome,60
3505,9,59.100.129.30,Approved report 04. No Show Rooms.,2022-01-20 18:56:33.000,Chrome,60
3506,9,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-01-20 18:56:38.000,Chrome,60
3507,9,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-01-20 19:23:06.000,Chrome,60
3508,9,59.100.129.30,Approved report 07. Rate Check Report.,2022-01-20 19:23:07.000,Chrome,60
3509,9,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-01-20 19:23:09.000,Chrome,60
3510,9,59.100.129.30,Approved report 08.1. NA16.,2022-01-20 19:23:21.000,Chrome,60
3511,9,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-01-20 19:23:23.000,Chrome,60
3512,9,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-01-20 19:23:25.000,Chrome,60
3513,9,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-01-20 19:23:26.000,Chrome,60
3514,9,59.100.129.30,Approved report 12. DM Float Log.,2022-01-20 19:23:28.000,Chrome,60
3515,9,59.100.129.30,Approved report 13. DMR.,2022-01-20 19:23:33.000,Chrome,60
3516,9,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-01-20 19:23:37.000,Chrome,60
3517,9,59.100.129.30,Approved report 15. Checklists.,2022-01-20 19:23:38.000,Chrome,60
3518,9,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-01-20 19:23:41.000,Chrome,60
3519,9,59.100.129.30,Approved the summary report.,2022-01-20 19:24:28.000,Chrome,60
3520,9,59.100.129.30,Approved report 01. Credit Limit Report.,2022-01-20 19:32:30.000,Chrome,64
3521,9,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-01-20 19:32:57.000,Chrome,64
3522,9,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-01-20 19:33:04.000,Chrome,64
3523,9,59.100.129.30,Approved report 04. No Show Rooms.,2022-01-20 19:33:41.000,Chrome,64
3524,9,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-01-20 19:33:58.000,Chrome,64
3525,9,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-01-20 19:34:05.000,Chrome,64
3526,9,59.100.129.30,Approved report 07. Rate Check Report.,2022-01-20 19:34:08.000,Chrome,64
3527,9,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-01-20 19:34:11.000,Chrome,64
3528,9,59.100.129.30,Approved report 08.1. NA16.,2022-01-20 19:34:18.000,Chrome,64
3529,9,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-01-20 19:34:44.000,Chrome,64
3530,9,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-01-20 19:34:49.000,Chrome,64
3531,9,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-01-20 19:34:50.000,Chrome,64
3532,9,59.100.129.30,Approved report 12. DM Float Log.,2022-01-20 19:34:53.000,Chrome,64
3533,9,59.100.129.30,Approved report 13. DMR.,2022-01-20 19:34:55.000,Chrome,64
3534,9,59.100.129.30,Approved report 14. F & B Comp. & Void Audit.,2022-01-20 19:35:16.000,Chrome,64
3535,9,59.100.129.30,Approved report 15. Checklists.,2022-01-20 19:35:17.000,Chrome,64
3536,9,59.100.129.30,Approved report 16. Loyalty Points Audit.,2022-01-20 19:35:37.000,Chrome,64
3537,9,59.100.129.30,Approved the summary report.,2022-01-20 19:35:39.000,Chrome,64
3538,9,59.100.129.30,Approved report 01. Credit Limit Report.,2022-01-20 19:45:29.000,Chrome,66
3539,9,59.100.129.30,Approved report 02. Front Office Paid Out Report.,2022-01-20 19:46:03.000,Chrome,66
3540,9,59.100.129.30,Approved report 03. Adjustment & Corrections.,2022-01-20 19:46:05.000,Chrome,66
3541,9,59.100.129.30,Approved report 04. No Show Rooms.,2022-01-20 19:46:09.000,Chrome,66
3542,9,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-01-20 19:46:34.000,Chrome,66
3543,9,59.100.129.30,Disapproved report 05. Out of Order/ Service Room.,2022-01-20 19:46:35.000,Chrome,66
3544,9,59.100.129.30,Approved report 05. Out of Order/ Service Room.,2022-01-20 19:46:35.000,Chrome,66
3545,9,59.100.129.30,Approved report 06. Complimentary Room Report.,2022-01-20 19:46:38.000,Chrome,66
3546,9,59.100.129.30,Approved report 07. Rate Check Report.,2022-01-20 19:46:55.000,Chrome,66
3547,9,59.100.129.30,Approved report 08. PM/ PX Accounts.,2022-01-20 19:46:57.000,Chrome,66
3548,9,59.100.129.30,Approved report 08.1. NA16.,2022-01-20 19:47:04.000,Chrome,66
3549,9,59.100.129.30,Approved report 09. Ogone Deposit Posting Report.,2022-01-20 19:48:20.000,Chrome,66
3550,9,59.100.129.30,Approved report 10. Room Reconciliation Report.,2022-01-20 19:48:41.000,Chrome,66
3551,9,59.100.129.30,Approved report 11. CC Surcharge Report.,2022-01-20 19:48:43.000,Chrome,66
3552,9,59.100.129.30,Approved report 12. DM Float Log.,2022-01-20 19:50:29.000,Chrome,66
3553,9,59.100.129.30,Approved report 13. DMR.,2022-01-20 19:50:34.000,Chrome,66
